Tissue,Flight_Samples_Count,Pathway_1,Pathway_2,Spearman_Rho
Cecum,5,translation_GO0006412,mitochondrion_GO0005739,0.0
Cecum,5,translation_GO0006412,mechanosensation_GO0050954,0.7
Cecum,5,translation_GO0006412,cytoskeleton_GO0005856,0.5
Cecum,5,translation_GO0006412,cell_death_GO0008219,1.0
Cecum,5,mitochondrion_GO0005739,mechanosensation_GO0050954,0.3
Cecum,5,mitochondrion_GO0005739,cytoskeleton_GO0005856,-0.5
Cecum,5,mitochondrion_GO0005739,cell_death_GO0008219,0.0
Cecum,5,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.6
Cecum,5,mechanosensation_GO0050954,cell_death_GO0008219,0.7
Cecum,5,cytoskeleton_GO0005856,cell_death_GO0008219,0.5
Cerebellum,9,DNA_damage_response_GO0006974,DNA_repair_GO0006281,0.7666666666666667
Cerebellum,9,DNA_damage_response_GO0006974,DNA_damage_signal_transduction_GO0042770,0.5333333333333333
Cerebellum,9,DNA_damage_response_GO0006974,intrinsic_apoptotic_signaling_GO0008630,0.8333333333333334
Cerebellum,9,DNA_damage_response_GO0006974,DNA_damage_tolerance_GO0006301,0.6333333333333333
Cerebellum,9,DNA_damage_response_GO0006974,telomere_maintenance_GO0043247,0.7
Cerebellum,9,DNA_damage_response_GO0006974,telomere_region_GO0000781,0.0833333333333333
Cerebellum,9,DNA_damage_response_GO0006974,cell_cycle_GO0007049,0.8166666666666667
Cerebellum,9,DNA_damage_response_GO0006974,DNA_replication_GO0006260,0.85
Cerebellum,9,DNA_damage_response_GO0006974,DNA_templated_transcription_GO0006351,0.7833333333333333
Cerebellum,9,DNA_damage_response_GO0006974,translation_GO0006412,0.7833333333333333
Cerebellum,9,DNA_damage_response_GO0006974,mitochondrion_GO0005739,0.7333333333333333
Cerebellum,9,DNA_damage_response_GO0006974,mechanosensation_GO0050954,0.8166666666666667
Cerebellum,9,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.8166666666666667
Cerebellum,9,DNA_damage_response_GO0006974,cell_death_GO0008219,0.9
Cerebellum,9,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.25
Cerebellum,9,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.4833333333333333
Cerebellum,9,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.6666666666666666
Cerebellum,9,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.8666666666666667
Cerebellum,9,DNA_repair_GO0006281,telomere_region_GO0000781,0.2833333333333333
Cerebellum,9,DNA_repair_GO0006281,cell_cycle_GO0007049,0.6666666666666666
Cerebellum,9,DNA_repair_GO0006281,DNA_replication_GO0006260,0.8833333333333333
Cerebellum,9,DNA_repair_GO0006281,DNA_templated_transcription_GO0006351,0.5
Cerebellum,9,DNA_repair_GO0006281,translation_GO0006412,0.6333333333333333
Cerebellum,9,DNA_repair_GO0006281,mitochondrion_GO0005739,0.6333333333333333
Cerebellum,9,DNA_repair_GO0006281,mechanosensation_GO0050954,0.4666666666666667
Cerebellum,9,DNA_repair_GO0006281,cytoskeleton_GO0005856,0.6
Cerebellum,9,DNA_repair_GO0006281,cell_death_GO0008219,0.65
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,intrinsic_apoptotic_signaling_GO0008630,0.5166666666666667
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,DNA_damage_tolerance_GO0006301,0.5166666666666667
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,telomere_maintenance_GO0043247,0.1333333333333333
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,telomere_region_GO0000781,0.2666666666666666
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,cell_cycle_GO0007049,0.6166666666666667
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,DNA_replication_GO0006260,0.1666666666666666
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,DNA_templated_transcription_GO0006351,0.85
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,translation_GO0006412,0.2333333333333333
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,mitochondrion_GO0005739,0.2
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,mechanosensation_GO0050954,0.75
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,cytoskeleton_GO0005856,0.4333333333333333
Cerebellum,9,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.5333333333333333
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.5
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.4166666666666667
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,-0.2666666666666666
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.8
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.7333333333333333
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.6666666666666666
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.8
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,mitochondrion_GO0005739,0.8333333333333334
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,mechanosensation_GO0050954,0.7333333333333333
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,cytoskeleton_GO0005856,0.9333333333333332
Cerebellum,9,intrinsic_apoptotic_signaling_GO0008630,cell_death_GO0008219,0.85
Cerebellum,9,DNA_damage_tolerance_GO0006301,telomere_maintenance_GO0043247,0.3166666666666666
Cerebellum,9,DNA_damage_tolerance_GO0006301,telomere_region_GO0000781,0.1333333333333333
Cerebellum,9,DNA_damage_tolerance_GO0006301,cell_cycle_GO0007049,0.7833333333333333
Cerebellum,9,DNA_damage_tolerance_GO0006301,DNA_replication_GO0006260,0.65
Cerebellum,9,DNA_damage_tolerance_GO0006301,DNA_templated_transcription_GO0006351,0.7833333333333333
Cerebellum,9,DNA_damage_tolerance_GO0006301,translation_GO0006412,0.5833333333333334
Cerebellum,9,DNA_damage_tolerance_GO0006301,mitochondrion_GO0005739,0.5666666666666667
Cerebellum,9,DNA_damage_tolerance_GO0006301,mechanosensation_GO0050954,0.6
Cerebellum,9,DNA_damage_tolerance_GO0006301,cytoskeleton_GO0005856,0.6833333333333333
Cerebellum,9,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.8166666666666667
Cerebellum,9,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.3333333333333333
Cerebellum,9,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.5666666666666667
Cerebellum,9,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.8
Cerebellum,9,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.3666666666666666
Cerebellum,9,telomere_maintenance_GO0043247,translation_GO0006412,0.5
Cerebellum,9,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.4666666666666667
Cerebellum,9,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.4333333333333333
Cerebellum,9,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.4833333333333333
Cerebellum,9,telomere_maintenance_GO0043247,cell_death_GO0008219,0.45
Cerebellum,9,telomere_region_GO0000781,cell_cycle_GO0007049,0.1166666666666666
Cerebellum,9,telomere_region_GO0000781,DNA_replication_GO0006260,0.0166666666666666
Cerebellum,9,telomere_region_GO0000781,DNA_templated_transcription_GO0006351,0.25
Cerebellum,9,telomere_region_GO0000781,translation_GO0006412,-0.3833333333333333
Cerebellum,9,telomere_region_GO0000781,mitochondrion_GO0005739,-0.3166666666666666
Cerebellum,9,telomere_region_GO0000781,mechanosensation_GO0050954,0.2833333333333333
Cerebellum,9,telomere_region_GO0000781,cytoskeleton_GO0005856,-0.2
Cerebellum,9,telomere_region_GO0000781,cell_death_GO0008219,-0.0833333333333333
Cerebellum,9,cell_cycle_GO0007049,DNA_replication_GO0006260,0.8
Cerebellum,9,cell_cycle_GO0007049,DNA_templated_transcription_GO0006351,0.8666666666666667
Cerebellum,9,cell_cycle_GO0007049,translation_GO0006412,0.75
Cerebellum,9,cell_cycle_GO0007049,mitochondrion_GO0005739,0.75
Cerebellum,9,cell_cycle_GO0007049,mechanosensation_GO0050954,0.7666666666666667
Cerebellum,9,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.8666666666666667
Cerebellum,9,cell_cycle_GO0007049,cell_death_GO0008219,0.9
Cerebellum,9,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.5333333333333333
Cerebellum,9,DNA_replication_GO0006260,translation_GO0006412,0.8333333333333334
Cerebellum,9,DNA_replication_GO0006260,mitochondrion_GO0005739,0.85
Cerebellum,9,DNA_replication_GO0006260,mechanosensation_GO0050954,0.55
Cerebellum,9,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.8333333333333334
Cerebellum,9,DNA_replication_GO0006260,cell_death_GO0008219,0.8166666666666667
Cerebellum,9,DNA_templated_transcription_GO0006351,translation_GO0006412,0.5166666666666667
Cerebellum,9,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.45
Cerebellum,9,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.9
Cerebellum,9,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.7
Cerebellum,9,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.8333333333333334
Cerebellum,9,translation_GO0006412,mitochondrion_GO0005739,0.95
Cerebellum,9,translation_GO0006412,mechanosensation_GO0050954,0.4
Cerebellum,9,translation_GO0006412,cytoskeleton_GO0005856,0.7833333333333333
Cerebellum,9,translation_GO0006412,cell_death_GO0008219,0.8666666666666667
Cerebellum,9,mitochondrion_GO0005739,mechanosensation_GO0050954,0.3833333333333333
Cerebellum,9,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.8166666666666667
Cerebellum,9,mitochondrion_GO0005739,cell_death_GO0008219,0.8333333333333334
Cerebellum,9,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.75
Cerebellum,9,mechanosensation_GO0050954,cell_death_GO0008219,0.75
Cerebellum,9,cytoskeleton_GO0005856,cell_death_GO0008219,0.8833333333333333
Colon,4,DNA_damage_response_GO0006974,DNA_repair_GO0006281,0.8
Colon,4,DNA_damage_response_GO0006974,DNA_damage_signal_transduction_GO0042770,1.0
Colon,4,DNA_damage_response_GO0006974,intrinsic_apoptotic_signaling_GO0008630,-0.4
Colon,4,DNA_damage_response_GO0006974,DNA_damage_tolerance_GO0006301,0.0
Colon,4,DNA_damage_response_GO0006974,telomere_maintenance_GO0043247,-0.6
Colon,4,DNA_damage_response_GO0006974,telomere_region_GO0000781,1.0
Colon,4,DNA_damage_response_GO0006974,cell_cycle_GO0007049,0.4
Colon,4,DNA_damage_response_GO0006974,DNA_replication_GO0006260,0.8
Colon,4,DNA_damage_response_GO0006974,DNA_templated_transcription_GO0006351,0.4
Colon,4,DNA_damage_response_GO0006974,translation_GO0006412,-1.0
Colon,4,DNA_damage_response_GO0006974,mitochondrion_GO0005739,-0.8
Colon,4,DNA_damage_response_GO0006974,mechanosensation_GO0050954,0.2
Colon,4,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.2
Colon,4,DNA_damage_response_GO0006974,cell_death_GO0008219,-0.4
Colon,4,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.8
Colon,4,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,-0.2
Colon,4,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.4
Colon,4,DNA_repair_GO0006281,telomere_maintenance_GO0043247,-0.8
Colon,4,DNA_repair_GO0006281,telomere_region_GO0000781,0.8
Colon,4,DNA_repair_GO0006281,cell_cycle_GO0007049,0.8
Colon,4,DNA_repair_GO0006281,DNA_replication_GO0006260,0.6
Colon,4,DNA_repair_GO0006281,DNA_templated_transcription_GO0006351,0.8
Colon,4,DNA_repair_GO0006281,translation_GO0006412,-0.8
Colon,4,DNA_repair_GO0006281,mitochondrion_GO0005739,-0.6
Colon,4,DNA_repair_GO0006281,mechanosensation_GO0050954,0.4
Colon,4,DNA_repair_GO0006281,cytoskeleton_GO0005856,0.4
Colon,4,DNA_repair_GO0006281,cell_death_GO0008219,0.0
Colon,4,DNA_damage_signal_transduction_GO0042770,intrinsic_apoptotic_signaling_GO0008630,-0.4
Colon,4,DNA_damage_signal_transduction_GO0042770,DNA_damage_tolerance_GO0006301,0.0
Colon,4,DNA_damage_signal_transduction_GO0042770,telomere_maintenance_GO0043247,-0.6
Colon,4,DNA_damage_signal_transduction_GO0042770,telomere_region_GO0000781,1.0
Colon,4,DNA_damage_signal_transduction_GO0042770,cell_cycle_GO0007049,0.4
Colon,4,DNA_damage_signal_transduction_GO0042770,DNA_replication_GO0006260,0.8
Colon,4,DNA_damage_signal_transduction_GO0042770,DNA_templated_transcription_GO0006351,0.4
Colon,4,DNA_damage_signal_transduction_GO0042770,translation_GO0006412,-1.0
Colon,4,DNA_damage_signal_transduction_GO0042770,mitochondrion_GO0005739,-0.8
Colon,4,DNA_damage_signal_transduction_GO0042770,mechanosensation_GO0050954,0.2
Colon,4,DNA_damage_signal_transduction_GO0042770,cytoskeleton_GO0005856,0.2
Colon,4,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,-0.4
Colon,4,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.8
Colon,4,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,-0.4
Colon,4,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,-0.4
Colon,4,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,-0.4
Colon,4,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.2
Colon,4,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,-0.4
Colon,4,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.4
Colon,4,intrinsic_apoptotic_signaling_GO0008630,mitochondrion_GO0005739,-0.2
Colon,4,intrinsic_apoptotic_signaling_GO0008630,mechanosensation_GO0050954,-0.8
Colon,4,intrinsic_apoptotic_signaling_GO0008630,cytoskeleton_GO0005856,-0.8
Colon,4,intrinsic_apoptotic_signaling_GO0008630,cell_death_GO0008219,-0.4
Colon,4,DNA_damage_tolerance_GO0006301,telomere_maintenance_GO0043247,-0.8
Colon,4,DNA_damage_tolerance_GO0006301,telomere_region_GO0000781,0.0
Colon,4,DNA_damage_tolerance_GO0006301,cell_cycle_GO0007049,0.2
Colon,4,DNA_damage_tolerance_GO0006301,DNA_replication_GO0006260,0.4
Colon,4,DNA_damage_tolerance_GO0006301,DNA_templated_transcription_GO0006351,0.2
Colon,4,DNA_damage_tolerance_GO0006301,translation_GO0006412,0.0
Colon,4,DNA_damage_tolerance_GO0006301,mitochondrion_GO0005739,-0.4
Colon,4,DNA_damage_tolerance_GO0006301,mechanosensation_GO0050954,-0.4
Colon,4,DNA_damage_tolerance_GO0006301,cytoskeleton_GO0005856,-0.4
Colon,4,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,-0.2
Colon,4,telomere_maintenance_GO0043247,telomere_region_GO0000781,-0.6
Colon,4,telomere_maintenance_GO0043247,cell_cycle_GO0007049,-0.4
Colon,4,telomere_maintenance_GO0043247,DNA_replication_GO0006260,-0.8
Colon,4,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.4
Colon,4,telomere_maintenance_GO0043247,translation_GO0006412,0.6
Colon,4,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.8
Colon,4,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.2
Colon,4,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.2
Colon,4,telomere_maintenance_GO0043247,cell_death_GO0008219,0.4
Colon,4,telomere_region_GO0000781,cell_cycle_GO0007049,0.4
Colon,4,telomere_region_GO0000781,DNA_replication_GO0006260,0.8
Colon,4,telomere_region_GO0000781,DNA_templated_transcription_GO0006351,0.4
Colon,4,telomere_region_GO0000781,translation_GO0006412,-1.0
Colon,4,telomere_region_GO0000781,mitochondrion_GO0005739,-0.8
Colon,4,telomere_region_GO0000781,mechanosensation_GO0050954,0.2
Colon,4,telomere_region_GO0000781,cytoskeleton_GO0005856,0.2
Colon,4,telomere_region_GO0000781,cell_death_GO0008219,-0.4
Colon,4,cell_cycle_GO0007049,DNA_replication_GO0006260,0.0
Colon,4,cell_cycle_GO0007049,DNA_templated_transcription_GO0006351,1.0
Colon,4,cell_cycle_GO0007049,translation_GO0006412,-0.4
Colon,4,cell_cycle_GO0007049,mitochondrion_GO0005739,0.0
Colon,4,cell_cycle_GO0007049,mechanosensation_GO0050954,0.8
Colon,4,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.8
Colon,4,cell_cycle_GO0007049,cell_death_GO0008219,0.6
Colon,4,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.0
Colon,4,DNA_replication_GO0006260,translation_GO0006412,-0.8
Colon,4,DNA_replication_GO0006260,mitochondrion_GO0005739,-1.0
Colon,4,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.4
Colon,4,DNA_replication_GO0006260,cytoskeleton_GO0005856,-0.4
Colon,4,DNA_replication_GO0006260,cell_death_GO0008219,-0.8
Colon,4,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.4
Colon,4,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.0
Colon,4,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.8
Colon,4,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.8
Colon,4,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.6
Colon,4,translation_GO0006412,mitochondrion_GO0005739,0.8
Colon,4,translation_GO0006412,mechanosensation_GO0050954,-0.2
Colon,4,translation_GO0006412,cytoskeleton_GO0005856,-0.2
Colon,4,translation_GO0006412,cell_death_GO0008219,0.4
Colon,4,mitochondrion_GO0005739,mechanosensation_GO0050954,0.4
Colon,4,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.4
Colon,4,mitochondrion_GO0005739,cell_death_GO0008219,0.8
Colon,4,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.0
Colon,4,mechanosensation_GO0050954,cell_death_GO0008219,0.8
Colon,4,cytoskeleton_GO0005856,cell_death_GO0008219,0.8
Dorsal skin,30,DNA_damage_response_GO0006974,DNA_repair_GO0006281,0.9830923248053391
Dorsal skin,30,DNA_damage_response_GO0006974,DNA_damage_signal_transduction_GO0042770,0.9875417130144604
Dorsal skin,30,DNA_damage_response_GO0006974,intrinsic_apoptotic_signaling_GO0008630,0.7775305895439377
Dorsal skin,30,DNA_damage_response_GO0006974,DNA_damage_tolerance_GO0006301,0.6373748609566184
Dorsal skin,30,DNA_damage_response_GO0006974,telomere_maintenance_GO0043247,0.889210233592881
Dorsal skin,30,DNA_damage_response_GO0006974,telomere_region_GO0000781,0.9194660734149056
Dorsal skin,30,DNA_damage_response_GO0006974,cell_cycle_GO0007049,0.9866518353726362
Dorsal skin,30,DNA_damage_response_GO0006974,DNA_replication_GO0006260,0.9381535038932148
Dorsal skin,30,DNA_damage_response_GO0006974,DNA_templated_transcription_GO0006351,0.8700778642936596
Dorsal skin,30,DNA_damage_response_GO0006974,translation_GO0006412,0.8825361512791992
Dorsal skin,30,DNA_damage_response_GO0006974,mitochondrion_GO0005739,0.4638487208008899
Dorsal skin,30,DNA_damage_response_GO0006974,mechanosensation_GO0050954,0.6743047830923248
Dorsal skin,30,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.907007786429366
Dorsal skin,30,DNA_damage_response_GO0006974,cell_death_GO0008219,0.7023359288097887
Dorsal skin,30,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.9684093437152392
Dorsal skin,30,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.7094549499443826
Dorsal skin,30,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.7014460511679644
Dorsal skin,30,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.853615127919911
Dorsal skin,30,DNA_repair_GO0006281,telomere_region_GO0000781,0.94972191323693
Dorsal skin,30,DNA_repair_GO0006281,cell_cycle_GO0007049,0.9764182424916574
Dorsal skin,30,DNA_repair_GO0006281,DNA_replication_GO0006260,0.9666295884315906
Dorsal skin,30,DNA_repair_GO0006281,DNA_templated_transcription_GO0006351,0.8273637374860957
Dorsal skin,30,DNA_repair_GO0006281,translation_GO0006412,0.857174638487208
Dorsal skin,30,DNA_repair_GO0006281,mitochondrion_GO0005739,0.4033370411568409
Dorsal skin,30,DNA_repair_GO0006281,mechanosensation_GO0050954,0.6164627363737486
Dorsal skin,30,DNA_repair_GO0006281,cytoskeleton_GO0005856,0.8847608453837598
Dorsal skin,30,DNA_repair_GO0006281,cell_death_GO0008219,0.6324805339265851
Dorsal skin,30,DNA_damage_signal_transduction_GO0042770,intrinsic_apoptotic_signaling_GO0008630,0.7988876529477197
Dorsal skin,30,DNA_damage_signal_transduction_GO0042770,DNA_damage_tolerance_GO0006301,0.6391546162402669
Dorsal skin,30,DNA_damage_signal_transduction_GO0042770,telomere_maintenance_GO0043247,0.8812013348164628
Dorsal skin,30,DNA_damage_signal_transduction_GO0042770,telomere_region_GO0000781,0.9030033370411568
Dorsal skin,30,DNA_damage_signal_transduction_GO0042770,cell_cycle_GO0007049,0.982202447163515
Dorsal skin,30,DNA_damage_signal_transduction_GO0042770,DNA_replication_GO0006260,0.9261401557285872
